Name	Id	Genre	DetailType	ParticularType	Level	Series	Bind	ReputeCamp	ReputeClass	ReputeLevel	OfficialLevel	TradeLog	honor	timeout	tongfund	tongenergy	fightpowerrank	goodsindex	goodsprice	valuecoinindex	valuecoinprice
Trang bị tím PVP_Yển Nguyệt Đao (Đao Thiếu)	2321	2	1	371	10	1	1	6	1	3											
Trang bị tím PVP_Giác Hải Bổng (Côn Thiếu)	2322	2	1	380	9	1	1	6	1	2											
Trang bị tím PVP_Kim Cô Bổng (Côn Thiếu)	2323	2	1	381	10	1	1	6	1	3											
Trang bị tím PVP_Kinh Lôi Thương (Thương Thiên)	2324	2	1	390	9	1	1	6	1	2											
Trang bị tím PVP_Phá Thiên Kích (Thương Thiên)	2325	2	1	391	10	1	1	6	1	3											
Trang bị tím PVP_Nghiệt Long Chùy (Chùy Thiên)	2326	2	1	400	9	1	1	6	1	2											
Trang bị tím PVP_Phá Thiên Chùy (Chùy Thiên)	2327	2	1	401	10	1	1	6	1	3											
Trang bị tím PVP_Long Lân Đao (Đao Độc)	2328	2	1	410	9	2	1	6	2	2											
Trang bị tím PVP_Yển Nguyệt Đao (Đao Độc)	2329	2	1	411	10	2	1	6	2	3											
Trang bị tím PVP_Bạch Hổ Triền Thủ (Chưởng Độc)	2330	2	1	420	9	2	1	6	2	2											
Trang bị tím PVP_Thanh Long Triền Thủ (Chưởng Độc)	2331	2	1	421	10	2	1	6	2	3											
Trang bị tím PVP_Long Lân Đao (Đao Thúy)	2332	2	1	430	9	3	1	6	3	2											
Trang bị tím PVP_Yển Nguyệt Đao (Đao Thúy)	2333	2	1	431	10	3	1	6	3	3											
Trang bị tím PVP_Bạch Hổ Triền Thủ (Chỉ Đoàn)	2334	2	1	440	9	3	1	6	3	2											
Trang bị tím PVP_Thanh Long Triền Thủ (Chỉ Đoàn)	2335	2	1	441	10	3	1	6	3	3											
Trang bị tím PVP_Bạch Hổ Triền Thủ (Chưởng Nga)	2336	2	1	450	9	3	1	6	3	2											
Trang bị tím PVP_Thanh Long Triền Thủ (Chưởng Nga)	2337	2	1	451	10	3	1	6	3	3											
Trang bị tím PVP_Huyền Thiết Kiếm (Kiếm Thúy, Khí Đoàn, Phụ Nga)	2338	2	1	460	9	3	1	6	3	2											
Trang bị tím PVP_Long Uyên Kiếm (Kiếm Thúy, Khí Đoàn, Phụ Nga)	2339	2	1	461	10	3	1	6	3	3											
Trang bị tím PVP_Giác Hải Bổng (Côn Cái)	2340	2	1	470	9	4	1	6	4	2											
Trang bị tím PVP_Kim Cô Bổng (Côn Cái)	2341	2	1	471	10	4	1	6	4	3											
Trang bị tím PVP_Kinh Lôi Thương (Chiến Nhẫn)	2342	2	1	480	9	4	1	6	4	2											
Trang bị tím PVP_Phá Thiên Kích (Chiến Nhẫn)	2343	2	1	481	10	4	1	6	4	3											
Trang bị tím PVP_Bạch Hổ Triền Thủ (Chưởng Cái)	2344	2	1	490	9	4	1	6	4	2											
Trang bị tím PVP_Thanh Long Triền Thủ (Chưởng Cái)	2345	2	1	491	10	4	1	6	4	3											
Trang bị tím PVP_Long Lân Đao (Ma Nhẫn)	2346	2	1	500	9	4	1	6	4	2											
Trang bị tím PVP_Yển Nguyệt Đao (Ma Nhẫn)	2347	2	1	501	10	4	1	6	4	3											
Trang bị tím PVP_Long Lân Đao (Đao Côn)	2348	2	1	510	9	5	1	6	5	2											
Trang bị tím PVP_Yển Nguyệt Đao (Đao Côn)	2349	2	1	511	10	5	1	6	5	3											
Trang bị tím PVP_Huyền Thiết Kiếm (Kiếm Võ)	2350	2	1	520	9	5	1	6	5	2											
Trang bị tím PVP_Long Uyên Kiếm (Kiếm Võ)	2351	2	1	521	10	5	1	6	5	3											
Trang bị tím PVP_Huyền Thiết Kiếm (Khí Võ)	2352	2	1	530	9	5	1	6	5	2											
Trang bị tím PVP_Long Uyên Kiếm (Khí Võ)	2353	2	1	531	10	5	1	6	5	3											
Trang bị tím PVP_Huyền Thiết Kiếm (Kiếm Côn)	2354	2	1	540	9	5	1	6	5	2											
Trang bị tím PVP_Long Uyên Kiếm (Kiếm Côn)	2355	2	1	541	10	5	1	6	5	3											
Trang bị cam PVP_Long Lân Đao (Đao Thiếu)	2356	2	1	730	9	1	1	6	1	3											
Trang bị cam PVP_Yển Nguyệt Đao (Đao Thiếu)	2357	2	1	731	10	1	1	6	1	4											
Trang bị cam PVP_Giác Hải Bổng (Côn Thiếu)	2358	2	1	740	9	1	1	6	1	3											
Trang bị cam PVP_Kim Cô Bổng (Côn Thiếu)	2359	2	1	741	10	1	1	6	1	4											
Trang bị cam PVP_Kinh Lôi Thương (Thương Thiên)	2360	2	1	750	9	1	1	6	1	3											
Trang bị cam PVP_Phá Thiên Kích (Thương Thiên)	2361	2	1	751	10	1	1	6	1	4											
Trang bị cam PVP_Nghiệt Long Chùy (Chùy Thiên)	2362	2	1	760	9	1	1	6	1	3											
Trang bị cam PVP_Phá Thiên Chùy (Chùy Thiên)	2363	2	1	761	10	1	1	6	1	4											
Trang bị cam PVP_Long Lân Đao (Đao Độc)	2364	2	1	770	9	2	1	6	2	3											
Trang bị cam PVP_Yển Nguyệt Đao (Đao Độc)	2365	2	1	771	10	2	1	6	2	4											
Trang bị cam PVP_Bạch Hổ Triền Thủ (Chưởng Độc)	2366	2	1	780	9	2	1	6	2	3											
Trang bị cam PVP_Thanh Long Triền Thủ (Chưởng Độc)	2367	2	1	781	10	2	1	6	2	4											
Trang bị cam PVP_Long Lân Đao (Đao Thúy)	2368	2	1	790	9	3	1	6	3	3											
Trang bị cam PVP_Yển Nguyệt Đao (Đao Thúy)	2369	2	1	791	10	3	1	6	3	4											
Trang bị cam PVP_Bạch Hổ Triền Thủ (Chỉ Đoàn)	2370	2	1	800	9	3	1	6	3	3											
Trang bị cam PVP_Thanh Long Triền Thủ (Chỉ Đoàn)	2371	2	1	801	10	3	1	6	3	4											
Trang bị cam PVP_Bạch Hổ Triền Thủ (Chưởng Nga)	2372	2	1	810	9	3	1	6	3	3											
Trang bị cam PVP_Thanh Long Triền Thủ (Chưởng Nga)	2373	2	1	811	10	3	1	6	3	4											
Trang bị cam PVP_Huyền Thiết Kiếm (Kiếm Thúy, Khí Đoàn, Phụ Nga)	2374	2	1	820	9	3	1	6	3	3											
Trang bị cam PVP_Long Uyên Kiếm (Kiếm Thúy, Khí Đoàn, Phụ Nga)	2375	2	1	821	10	3	1	6	3	4											
Trang bị cam PVP_Giác Hải Bổng (Côn Cái)	2376	2	1	830	9	4	1	6	4	3											
Trang bị cam PVP_Kim Cô Bổng (Côn Cái)	2377	2	1	831	10	4	1	6	4	4											
Trang bị cam PVP_Kinh Lôi Thương (Chiến Nhẫn)	2378	2	1	840	9	4	1	6	4	3											
Trang bị cam PVP_Phá Thiên Kích (Chiến Nhẫn)	2379	2	1	841	10	4	1	6	4	4											
Trang bị cam PVP_Bạch Hổ Triền Thủ (Chưởng Cái)	2380	2	1	850	9	4	1	6	4	3											
Trang bị cam PVP_Thanh Long Triền Thủ (Chưởng Cái)	2381	2	1	851	10	4	1	6	4	4											
Trang bị cam PVP_Long Lân Đao (Ma Nhẫn)	2382	2	1	860	9	4	1	6	4	3											
Trang bị cam PVP_Yển Nguyệt Đao (Ma Nhẫn)	2383	2	1	861	10	4	1	6	4	4											
Trang bị cam PVP_Long Lân Đao (Đao Côn)	2384	2	1	870	9	5	1	6	5	3											
Trang bị cam PVP_Yển Nguyệt Đao (Đao Côn)	2385	2	1	871	10	5	1	6	5	4											
Trang bị cam PVP_Huyền Thiết Kiếm (Kiếm Võ)	2386	2	1	880	9	5	1	6	5	3											
Trang bị cam PVP_Long Uyên Kiếm (Kiếm Võ)	2387	2	1	881	10	5	1	6	5	4											
Trang bị cam PVP_Huyền Thiết Kiếm (Khí Võ)	2388	2	1	890	9	5	1	6	5	3											
Trang bị cam PVP_Long Uyên Kiếm (Khí Võ)	2389	2	1	891	10	5	1	6	5	4											
Trang bị cam PVP_Huyền Thiết Kiếm (Kiếm Côn)	2390	2	1	900	9	5	1	6	5	3											
Trang bị cam PVP_Long Uyên Kiếm (Kiếm Côn)	2391	2	1	901	10	5	1	6	5	4											
Trang bị tím PVP_Nghiệt Long Chùy (Chùy Minh)	2392	2	1	950	9	2	1	6	2	2											
Trang bị tím PVP_Phá Thiên Chùy (Chùy Minh)	2393	2	1	951	10	2	1	6	2	3											
Trang bị tím PVP_Huyền Thiết Kiếm (Kiếm Minh)	2394	2	1	960	9	2	1	6	2	2											
Trang bị tím PVP_Long Uyên Kiếm (Kiếm Minh)	2395	2	1	961	10	2	1	6	2	3											
Trang bị cam PVP_Nghiệt Long Chùy (Chùy Minh)	2396	2	1	990	9	2	1	6	2	3											
Trang bị cam PVP_Phá Thiên Chùy (Chùy Minh)	2397	2	1	991	10	2	1	6	2	4											
Trang bị cam PVP_Huyền Thiết Kiếm (Kiếm Minh)	2398	2	1	1000	9	2	1	6	2	3											
Trang bị cam PVP_Long Uyên Kiếm (Kiếm Minh)	2399	2	1	1001	10	2	1	6	2	4											
Trang bị tím PVP_Tuyệt Ảnh Đao (Đao Đường)	2400	2	2	49	9	2	1	6	2	2											
Trang bị tím PVP_Long Hành Đao (Đao Đường)	2401	2	2	50	10	2	1	6	2	3											
Trang bị tím PVP_Thất Tinh Thấu Cốt (Nỏ Đường)	2402	2	2	59	9	2	1	6	2	2											
Trang bị tím PVP_Thiên Ngoại Phi Tiên (Nỏ Đường)	2403	2	2	60	10	2	1	6	2	3											
Trang bị cam PVP_Tuyệt Ảnh Đao (Đao Đường)	2404	2	2	89	9	2	1	6	2	3											
Trang bị cam PVP_Long Hành Đao (Đao Đường)	2405	2	2	90	10	2	1	6	2	4											
Trang bị cam PVP_Thất Tinh Thấu Cốt (Nỏ Đường)	2406	2	2	99	9	2	1	6	2	3											
Trang bị cam PVP_Thiên Ngoại Phi Tiên (Nỏ Đường)	2407	2	2	100	10	2	1	6	2	4											
Lệnh bài mở rộng rương	2408	18	1	216	1	0	1	5	4	3											
Bé trai vui vẻ	2409	1	13	3	1	0	2	1	3	1										1	6000
Bé gái vui vẻ	2410	1	13	4	1	0	2	1	3	1										1	6000
Phi Phong Siêu Phàm Hi Ký hệ Kim - Nam	2411	1	17	1	1	1	1						1	43200				1	153
Phi Phong Xuất Trần Kinh Hồng hệ Kim - Nam	2412	1	17	1	2	1	1						2	43200				1	252
Phi Phong Lăng Tuyệt Vụ Ảnh hệ Kim - Nam	2413	1	17	1	3	1	1						3	43200				1	378
Phi Phong Kinh Thế Độc Vũ hệ Kim - Nam	2414	1	17	1	4	1	1						4	43200				1	765
Phi Phong Ngự Phong Băng Nhu hệ kim - Nam	2415	1	17	1	5	1	1						5	43200				1	1050
Phi Phong Hỗn Thiên Trấn Nguyên hệ Kim - Nam	2416	1	17	1	6	1	1						6	43200				1	2345
Phi Phong Sồ Phượng Linh Vũ hệ Kim - Nam	2417	1	17	1	7	1	1						7	43200				1	6300
Phi Phong Tiềm Long Ngâm Uyên hệ Kim - Nam	2418	1	17	1	8	1	1						8	43200				1	15750
Phi Phong Chí Tôn Truyền Thuyết hệ Kim - Nam	2419	1	17	1	9	1	1						9	43200				1	40500
Phi Phong Vô Song Vương Giả hệ Kim - Nam	2420	1	17	1	10	1	1						10	43200				1	112500
Phi Phong Siêu Phàm Hi Ký hệ Kim - Nữ	2421	1	17	2	1	1	1						1	43200				1	153
Phi Phong Xuất Trần Kinh Hồng hệ Kim - Nữ	2422	1	17	2	2	1	1						2	43200				1	252
Phi Phong Lăng Tuyệt Vụ Ảnh hệ Kim - Nữ	2423	1	17	2	3	1	1						3	43200				1	378
Phi Phong Kinh Thế Độc Vũ hệ Kim - Nữ	2424	1	17	2	4	1	1						4	43200				1	765
Phi Phong Ngự Phong Băng Nhu hệ kim - Nữ	2425	1	17	2	5	1	1						5	43200				1	1050
Phi Phong Hỗn Thiên Trấn Nguyên hệ Kim - Nữ	2426	1	17	2	6	1	1						6	43200				1	2345
Phi Phong Sồ Phượng Linh Vũ hệ Kim - Nữ	2427	1	17	2	7	1	1						7	43200				1	6300
Phi Phong Tiềm Long Ngâm Uyên hệ Kim - Nữ	2428	1	17	2	8	1	1						8	43200				1	15750
Phi Phong Chí Tôn Truyền Thuyết hệ Kim - Nữ	2429	1	17	2	9	1	1						9	43200				1	40500
Phi Phong Vô Song Vương Giả hệ Kim - Nữ	2430	1	17	2	10	1	1						10	43200				1	112500
Phi Phong Siêu Phàm Hi Ký hệ Mộc - Nam	2431	1	17	3	1	2	1						1	43200				1	153
Phi Phong Xuất Trần Kinh Hồng hệ Mộc - Nam	2432	1	17	3	2	2	1						2	43200				1	252
Phi Phong Lăng Tuyệt Vụ Ảnh hệ Mộc - Nam	2433	1	17	3	3	2	1						3	43200				1	378
Phi Phong Kinh Thế Độc Vũ hệ Mộc - Nam	2434	1	17	3	4	2	1						4	43200				1	765
Phi Phong Ngự Phong Băng Nhu hệ mộc - Nam	2435	1	17	3	5	2	1						5	43200				1	1050
Phi Phong Hỗn Thiên Trấn Nguyên hệ Mộc - Nam	2436	1	17	3	6	2	1						6	43200				1	2345
Phi Phong Sồ Phượng Linh Vũ hệ Mộc - Nam	2437	1	17	3	7	2	1						7	43200				1	6300
Phi Phong Tiềm Long Ngâm Uyên hệ Mộc - Nam	2438	1	17	3	8	2	1						8	43200				1	15750
Phi Phong Chí Tôn Truyền Thuyết hệ Mộc - Nam	2439	1	17	3	9	2	1						9	43200				1	40500
Phi Phong Vô Song Vương Giả hệ Mộc - Nam	2440	1	17	3	10	2	1						10	43200				1	112500
Phi Phong Siêu Phàm Hi Ký hệ Mộc - Nữ	2441	1	17	4	1	2	1						1	43200				1	153
Phi Phong Xuất Trần Kinh Hồng hệ Mộc - Nữ	2442	1	17	4	2	2	1						2	43200				1	252
Phi Phong Lăng Tuyệt Vụ Ảnh hệ Mộc - Nữ	2443	1	17	4	3	2	1						3	43200				1	378
Phi Phong Kinh Thế Độc Vũ hệ Mộc - Nữ	2444	1	17	4	4	2	1						4	43200				1	765
Phi Phong Ngự Phong Băng Nhu hệ mộc - Nữ	2445	1	17	4	5	2	1						5	43200				1	1050
Phi Phong Hỗn Thiên Trấn Nguyên hệ Mộc - Nữ	2446	1	17	4	6	2	1						6	43200				1	2345
Phi Phong Sồ Phượng Linh Vũ hệ Mộc - Nữ	2447	1	17	4	7	2	1						7	43200				1	6300
Phi Phong Tiềm Long Ngâm Uyên hệ Mộc - Nữ	2448	1	17	4	8	2	1						8	43200				1	15750
Phi Phong Chí Tôn Truyền Thuyết hệ Mộc - Nữ	2449	1	17	4	9	2	1						9	43200				1	40500
Phi Phong Vô Song Vương Giả hệ Mộc - Nữ	2450	1	17	4	10	2	1						10	43200				1	112500
Phi Phong Siêu Phàm Hi Ký hệ Thủy - Nam	2451	1	17	5	1	3	1						1	43200				1	153
Phi Phong Xuất Trần Kinh Hồng hệ Thủy - Nam	2452	1	17	5	2	3	1						2	43200				1	252
Phi Phong Lăng Tuyệt Vụ Ảnh hệ Thủy - Nam	2453	1	17	5	3	3	1						3	43200				1	378
Phi Phong Kinh Thế Độc Vũ hệ Thủy - Nam	2454	1	17	5	4	3	1						4	43200				1	765
Phi Phong Ngự Phong Băng Nhu hệ thủy - Nam	2455	1	17	5	5	3	1						5	43200				1	1050
Phi Phong Hỗn Thiên Trấn Nguyên hệ Thủy - Nam	2456	1	17	5	6	3	1						6	43200				1	2345
Phi Phong Sồ Phượng Linh Vũ hệ Thủy - Nam	2457	1	17	5	7	3	1						7	43200				1	6300
Phi Phong Tiềm Long Ngâm Uyên hệ Thủy - Nam	2458	1	17	5	8	3	1						8	43200				1	15750
Phi Phong Chí Tôn Truyền Thuyết hệ Thủy - Nam	2459	1	17	5	9	3	1						9	43200				1	40500
Phi Phong Vô Song Vương Giả hệ Thủy - Nam	2460	1	17	5	10	3	1						10	43200				1	112500
Phi Phong Siêu Phàm Hi Ký hệ Thủy - Nữ	2461	1	17	6	1	3	1						1	43200				1	153
Phi Phong Xuất Trần Kinh Hồng hệ Thủy - Nữ	2462	1	17	6	2	3	1						2	43200				1	252
Phi Phong Lăng Tuyệt Vụ Ảnh hệ Thủy - Nữ	2463	1	17	6	3	3	1						3	43200				1	378
Phi Phong Kinh Thế Độc Vũ hệ Thủy - Nữ	2464	1	17	6	4	3	1						4	43200				1	765
Phi Phong Ngự Phong Băng Nhu hệ thủy - Nữ	2465	1	17	6	5	3	1						5	43200				1	1050
Phi Phong Hỗn Thiên Trấn Nguyên hệ Thủy - Nữ	2466	1	17	6	6	3	1						6	43200				1	2345
Phi Phong Sồ Phượng Linh Vũ hệ Thủy - Nữ	2467	1	17	6	7	3	1						7	43200				1	6300
Phi Phong Tiềm Long Ngâm Uyên hệ Thủy - Nữ	2468	1	17	6	8	3	1						8	43200				1	15750
Phi Phong Chí Tôn Truyền Thuyết hệ Thủy - Nữ	2469	1	17	6	9	3	1						9	43200				1	40500
Phi Phong Vô Song Vương Giả hệ Thủy - Nữ	2470	1	17	6	10	3	1						10	43200				1	112500
Phi Phong Siêu Phàm Hi Ký hệ Hỏa - Nam	2471	1	17	7	1	4	1						1	43200				1	153
Phi Phong Xuất Trần Kinh Hồng hệ Hỏa - Nam	2472	1	17	7	2	4	1						2	43200				1	252
Phi Phong Lăng Tuyệt Vụ Ảnh hệ Hỏa - Nam	2473	1	17	7	3	4	1						3	43200				1	378
Phi Phong Kinh Thế Độc Vũ hệ Hỏa - Nam	2474	1	17	7	4	4	1						4	43200				1	765
Phi Phong Ngự Phong Băng Nhu hệ hỏa - Nam	2475	1	17	7	5	4	1						5	43200				1	1050
Phi Phong Hỗn Thiên Trấn Nguyên hệ Hỏa - Nam	2476	1	17	7	6	4	1						6	43200				1	2345
Phi Phong Sồ Phượng Linh Vũ hệ Hỏa - Nam	2477	1	17	7	7	4	1						7	43200				1	6300
Phi Phong Tiềm Long Ngâm Uyên hệ Hỏa - Nam	2478	1	17	7	8	4	1						8	43200				1	15750
Phi Phong Chí Tôn Truyền Thuyết hệ Hỏa - Nam	2479	1	17	7	9	4	1						9	43200				1	40500
Phi Phong Vô Song Vương Giả hệ Hỏa - Nam	2480	1	17	7	10	4	1						10	43200				1	112500
Phi Phong Siêu Phàm Hi Ký hệ Hỏa - Nữ	2481	1	17	8	1	4	1						1	43200				1	153
Phi Phong Xuất Trần Kinh Hồng hệ Hỏa - Nữ	2482	1	17	8	2	4	1						2	43200				1	252
Phi Phong Lăng Tuyệt Vụ Ảnh hệ Hỏa - Nữ	2483	1	17	8	3	4	1						3	43200				1	378
Phi Phong Kinh Thế Độc Vũ hệ Hỏa - Nữ	2484	1	17	8	4	4	1						4	43200				1	765
Phi Phong Ngự Phong Băng Nhu hệ hỏa - Nữ	2485	1	17	8	5	4	1						5	43200				1	1050
Phi Phong Hỗn Thiên Trấn Nguyên hệ Hỏa - Nữ	2486	1	17	8	6	4	1						6	43200				1	2345
Phi Phong Sồ Phượng Linh Vũ hệ Hỏa - Nữ	2487	1	17	8	7	4	1						7	43200				1	6300
Phi Phong Tiềm Long Ngâm Uyên hệ Hỏa - Nữ	2488	1	17	8	8	4	1						8	43200				1	15750
Phi Phong Chí Tôn Truyền Thuyết hệ Hỏa - Nữ	2489	1	17	8	9	4	1						9	43200				1	40500
Phi Phong Vô Song Vương Giả hệ Hỏa - Nữ	2490	1	17	8	10	4	1						10	43200				1	112500
Phi Phong Siêu Phàm Hi Ký hệ Thổ - Nam	2491	1	17	9	1	5	1						1	43200				1	153
Phi Phong Xuất Trần Kinh Hồng hệ Thổ - Nam	2492	1	17	9	2	5	1						2	43200				1	252
Phi Phong Lăng Tuyệt Vụ Ảnh hệ Thổ - Nam	2493	1	17	9	3	5	1						3	43200				1	378
Phi Phong Kinh Thế Độc Vũ hệ Thổ - Nam	2494	1	17	9	4	5	1						4	43200				1	765
Phi Phong Ngự Phong Băng Nhu hệ thổ - Nam	2495	1	17	9	5	5	1						5	43200				1	1050
Phi Phong Hỗn Thiên Trấn Nguyên hệ Thổ - Nam	2496	1	17	9	6	5	1						6	43200				1	2345
Phi Phong Sồ Phượng Linh Vũ hệ Thổ - Nam	2497	1	17	9	7	5	1						7	43200				1	6300
Phi Phong Tiềm Long Ngâm Uyên hệ Thổ - Nam	2498	1	17	9	8	5	1						8	43200				1	15750
Phi Phong Chí Tôn Truyền Thuyết hệ Thổ - Nam	2499	1	17	9	9	5	1						9	43200				1	40500
Phi Phong Vô Song Vương Giả hệ Thổ - Nam	2500	1	17	9	10	5	1						10	43200				1	112500
Phi Phong Siêu Phàm Hi Ký hệ Thổ - Nữ	2501	1	17	10	1	5	1						1	43200				1	153
Phi Phong Xuất Trần Kinh Hồng hệ Thổ - Nữ	2502	1	17	10	2	5	1						2	43200				1	252
Phi Phong Lăng Tuyệt Vụ Ảnh hệ Thổ - Nữ	2503	1	17	10	3	5	1						3	43200				1	378
Phi Phong Kinh Thế Độc Vũ hệ Thổ - Nữ	2504	1	17	10	4	5	1						4	43200				1	765
Phi Phong Ngự Phong Băng Nhu hệ thổ - Nữ	2505	1	17	10	5	5	1						5	43200				1	1050
Phi Phong Hỗn Thiên Trấn Nguyên hệ Thổ - Nữ	2506	1	17	10	6	5	1						6	43200				1	2345
Phi Phong Sồ Phượng Linh Vũ hệ Thổ - Nữ	2507	1	17	10	7	5	1						7	43200				1	6300
Phi Phong Tiềm Long Ngâm Uyên hệ Thổ - Nữ	2508	1	17	10	8	5	1						8	43200				1	15750
Phi Phong Chí Tôn Truyền Thuyết hệ Thổ - Nữ	2509	1	17	10	9	5	1						9	43200				1	40500
Phi Phong Vô Song Vương Giả hệ Thổ - Nữ	2510	1	17	10	10	5	1						10	43200				1	112500
Lệnh bài thanh đồng Thịnh Hạ	2511	18	1	179	3	0	1											1	35000		
Tu Luyện Đơn	2512	18	1	258	1	0	1											1	450		
Bộ Liên Đấu_Y phục Bạch Ngân nữ hệ Kim	2513	4	3	143	10	3	1	7	1	5											
Bộ Liên Đấu_Y phục Bạch Ngân nữ hệ Mộc	2514	4	3	144	10	3	1	7	1	5											
Bộ Liên Đấu_Y phục Bạch Ngân nữ hệ Thủy	2515	4	3	145	10	3	1	7	1	5											
Bộ Liên Đấu_Y phục Bạch Ngân nữ hệ Hỏa	2516	4	3	146	10	3	1	7	1	5											
Bộ Liên Đấu_Y phục Bạch Ngân nữ hệ Thổ	2517	4	3	147	10	3	1	7	1	5											
Bộ Liên Đấu_Y phục Hoàng Kim nữ hệ Kim	2518	4	3	148	10	3	1	7	1	6											
Bộ Liên Đấu_Y phục Hoàng Kim nữ hệ Mộc	2519	4	3	149	10	3	1	7	1	6											
Bộ Liên Đấu_Y phục Hoàng Kim nữ hệ Thủy	2520	4	3	150	10	3	1	7	1	6											
Bộ Liên Đấu_Y phục Hoàng Kim nữ hệ Hỏa	2521	4	3	151	10	3	1	7	1	6											
Bộ Liên Đấu_Y phục Hoàng Kim nữ hệ Thổ	2522	4	3	152	10	3	1	7	1	6											
Bộ Liên Đấu_Y phục Bạch Ngân nam hệ Kim	2523	4	3	153	10	3	1	7	1	5											
Bộ Liên Đấu_Y phục Bạch Ngân nam hệ Mộc	2524	4	3	154	10	3	1	7	1	5											
Bộ Liên Đấu_Y phục Bạch Ngân nam hệ Thủy	2525	4	3	155	10	3	1	7	1	5											
Bộ Liên Đấu_Y phục Bạch Ngân nam hệ Hỏa	2526	4	3	156	10	3	1	7	1	5											
Bộ Liên Đấu_Y phục Bạch Ngân nam hệ Thổ	2527	4	3	157	10	3	1	7	1	5											
Bộ Liên Đấu_Y phục Hoàng Kim nam hệ Kim	2528	4	3	158	10	3	1	7	1	6											
Bộ Liên Đấu_Y phục Hoàng Kim nam hệ Mộc	2529	4	3	159	10	3	1	7	1	6											
Bộ Liên Đấu_Y phục Hoàng Kim nam hệ Thủy	2530	4	3	160	10	3	1	7	1	6											
Bộ Liên Đấu_Y phục Hoàng Kim nam hệ Hỏa	2531	4	3	161	10	3	1	7	1	6											
Bộ Liên Đấu_Y phục Hoàng Kim nam hệ Thổ	2532	4	3	162	10	3	1	7	1	6											
Ngũ Hành Trận	2533	1	15	1	1	0															
Triền Thủ	2534	1	1	1	10	1															
Triền Thủ	2535	1	1	1	10	2															
Triền Thủ	2536	1	1	1	10	3															
Triền Thủ	2537	1	1	1	10	4															
Triền Thủ	2538	1	1	1	10	5															
Kiếm	2539	1	1	2	10	1															
Kiếm	2540	1	1	2	10	2															
Kiếm	2541	1	1	2	10	3															
Kiếm	2542	1	1	2	10	4															
Kiếm	2543	1	1	2	10	5															
Đao	2544	1	1	3	10	1															
Đao	2545	1	1	3	10	2															
Đao	2546	1	1	3	10	3															
Đao	2547	1	1	3	10	4															
Đao	2548	1	1	3	10	5															
Côn	2549	1	1	4	10	1															
Côn	2550	1	1	4	10	2															
Côn	2551	1	1	4	10	3															
Côn	2552	1	1	4	10	4															
Côn	2553	1	1	4	10	5															
Thương	2554	1	1	5	10	1															
Thương	2555	1	1	5	10	2															
Thương	2556	1	1	5	10	3															
