Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect	UnLockInterval
Đồng Hành Trẻ (10 kỹ năng)	Hệ thống đồng hành	18	1	567	9	\image\item\other\scriptitem\partner_tra_item_3.spr		32	Đồng hành 10 kỹ năng có thể giao dịch, nhấn chuột phải nhận đồng hành tương ứng		0	1	1	600000		0	1		childpartner					1																					
Đồng Hành Trẻ (11 kỹ năng)	Hệ thống đồng hành	18	1	567	10	\image\item\other\scriptitem\partner_tra_item_3.spr		32	Đồng hành 11 kỹ năng có thể giao dịch, nhấn chuột phải nhận đồng hành tương ứng		0	1	1	600000		0	1		childpartner					1																					
Rương hoa đăng	Rương hoa đăng_Chưa mở đồng hành	18	1	568	1	\image\item\huodong\snowbox.spr		32	Rương nhận được khi đoán đoán hoa đăng, mở ra sẽ được phần thưởng ngẫu nhiên.<enter><color=gold>Nhấn chuột phải dùng<color>		0	1	1	600000		1	0		randomitem					59																					
Rương hoa đăng	Rương hoa đăng_Đã mở đồng hành	18	1	568	2	\image\item\huodong\snowbox.spr		32	Rương nhận được khi đoán đoán hoa đăng, mở ra sẽ được phần thưởng ngẫu nhiên.<enter><color=gold>Nhấn chuột phải dùng<color>		0	1	1	600000		1	0		randomitem					57																					
Lễ bao nạp cát	Hệ thống cầu hôn_Thường	18	1	569	1	\image\item\other\quest\quest_0016_s.spr		32	Lễ bao cần khi nạp cát, bên trong có pháo hoa lãng mạn, lời thề mà toàn thế giới đều biết, vô cùng ấm áp. <enter><color=gold>Mở ra có thể nhận được 1 Thẻ nạp cát, dùng để nạp cát.<color>		0	1	1	500000		1	1		marry_qiuhunlibao																										
Đạo cụ của lễ bao nạp cát	Hệ thống cầu hôn_Đạo cụ thường	18	1	570	1	\image\item\other\quest\quest_0015_s.spr		32	Lễ bao cần khi nạp cát, bên trong có pháo hoa lãng mạn, lời thề mà toàn thế giới đều biết, vô cùng ấm áp. <enter><color=gold>Mở ra có thể nhận được 1 Thẻ nạp cát, dùng để nạp cát.<color>		0	1	1	500000		1	1		marry_coinitem_qiuhunlibao																										
Đồng ý đi!	Pháo Hoa Cầu Hôn	18	1	571	1	\image\item\huodong\xinnianyanhua.spr		32	Pháo hoa lỗng lẫy, sau khi đốt sẽ hiện hiệu ứng "<color=gold>Đồng ý đi!<color>".<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	5000		1	1		marry_qiuhunlihua																										
Yêu thương	Pháo Hoa Cầu Hôn	18	1	571	2	\image\item\huodong\xinnianyanhua.spr		32	Pháo hoa lỗng lẫy, sau khi đốt sẽ hiện hiệu ứng "<color=gold>Yêu thương<color>".<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	5000		1	1		marry_qiuhunlihua																										
Duy nhất	Pháo Hoa Cầu Hôn	18	1	571	3	\image\item\huodong\xinnianyanhua.spr		32	Pháo hoa lỗng lẫy, sau khi đốt sẽ hiện hiệu ứng "<color=gold>Duy nhất<color>".<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	5000		1	1		marry_qiuhunlihua																										
Mình cưới nhau nhé	Pháo Hoa Cầu Hôn	18	1	571	4	\image\item\huodong\xinnianyanhua.spr		32	Pháo hoa nạp cát lãng mạn, sau khi bắn hiện lên "<color=gold>Ấy ơi mình lấy nhau nhé<color>". <enter><color=green>Nhấp chuột phải để bắn<color>		0	1	100	5000		1	1		marry_qiuhunlihua																										
Lời thề nạp cát	Lời Cầu Hôn	18	1	572	3	\image\item\other\quest\quest_0084_s.spr		32	<color=green>Dùng khi 2 người tổ đội<color><enter> Bạn muốn cho toàn thế giới biết những gì bạn nói với người yêu! <enter><color=gold>Tổ đội với người yêu và chọn những gì bạn muốn nói gửi đi trên thông báo thế giới.<color>		0	1	1	25000		1	1		marry_xuanyan																										
Rừng hoa phủ kín	Rừng hoa cầu hôn	18	1	573	1	\image\item\other\quest\quest_0032_s.spr		32	Rừng hoa phủ kín mặt đất, duy trì 1 phút, chắc chắn nàng sẽ cảm động trước tình yêu của bạn.<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	50000		1	1		marry_huahai																										
Pháo Hoàng Gia	Pháo Hoàng Gia	18	1	574	1	\image\item\other\scriptitem\gongce_yanhua.spr		32	Pháo hoa hình trái tim lãng mạn, để cả thế giới đều biết đến tình yêu nồng cháy của bạn.<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	50000		1	1		marry_lipao																										
Như Ý Cát Tường	Pháo Hoa Kết Hôn	18	1	575	1	\image\item\other\scriptitem\jh_lihua2.spr		32	Pháo hoa lỗng lẫy, sau khi đốt sẽ hiện dòng chữ "<color=gold>Như Ý Cát Tường<color>".<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	5000		1	1		marry_jiehunlihua																										
Bách Niên Hảo Hợp	Pháo Hoa Kết Hôn	18	1	576	1	\image\item\other\scriptitem\jh_lihua2.spr		32	Pháo hoa lỗng lẫy, sau khi đốt sẽ hiện dòng chữ "<color=gold>Bách Niên Hảo Hợp<color>".<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	5000		1	1		marry_jiehunlihua																										
Đầu Bạc Răng Long	Pháo Hoa Kết Hôn	18	1	577	1	\image\item\other\scriptitem\jh_lihua2.spr		32	Pháo hoa lỗng lẫy, sau khi đốt sẽ hiện dòng chữ "<color=gold>Đầu Bạc Răng Long<color>".<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	5000		1	1		marry_jiehunlihua																										
Sớm Sinh Quý Tử	Pháo Hoa Kết Hôn	18	1	578	1	\image\item\other\scriptitem\jh_lihua2.spr		32	Pháo hoa lỗng lẫy, sau khi đốt sẽ hiện dòng chữ "<color=gold>Sớm Sinh Quý Tử<color>".<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	5000		1	1		marry_jiehunlihua																										
Hoa Hảo Nguyệt Viên	Pháo Hoa Kết Hôn	18	1	579	1	\image\item\other\scriptitem\jh_lihua2.spr		32	Pháo hoa lỗng lẫy, sau khi đốt sẽ hiện dòng chữ "<color=gold>Hoa Hảo Nguyệt Viên<color>".<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	5000		1	1		marry_jiehunlihua																										
Kim Đồng Ngọc Nữ	Pháo Hoa Kết Hôn	18	1	580	1	\image\item\other\scriptitem\jh_lihua2.spr		32	Pháo hoa lỗng lẫy, sau khi đốt sẽ hiện dòng chữ "<color=gold>Kim Đồng Ngọc Nữ<color>".<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	5000		1	1		marry_jiehunlihua																										
Cung Hỷ Phát Tài	Pháo Hoa Kết Hôn	18	1	581	1	\image\item\other\scriptitem\jh_lihua2.spr		32	Pháo hoa lỗng lẫy, sau khi đốt sẽ hiện dòng chữ "<color=gold>Cung Hỷ Phát Tài<color>".<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	5000		1	1		marry_jiehunlihua																										
Tương Thân Tương Ái	Pháo Hoa Kết Hôn	18	1	582	1	\image\item\other\scriptitem\jh_lihua2.spr		32	Pháo hoa lỗng lẫy, sau khi đốt sẽ hiện dòng chữ "<color=gold>Tương Thân Tương Ái<color>".<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	5000		1	1		marry_jiehunlihua																										
Phu Xướng Phụ Tùy	Pháo Hoa Kết Hôn	18	1	583	1	\image\item\other\scriptitem\jh_lihua2.spr		32	Pháo hoa lỗng lẫy, sau khi đốt sẽ hiện dòng chữ "<color=gold>Phu Xướng Phụ Tùy<color>".<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	5000		1	1		marry_jiehunlihua																										
Vĩnh Kết Đồng Tâm	Pháo Hoa Kết Hôn	18	1	584	1	\image\item\other\scriptitem\jh_lihua2.spr		32	Pháo hoa lỗng lẫy, sau khi đốt sẽ hiện dòng chữ "<color=gold>Vĩnh Kết Đồng Tâm<color>".<enter><color=green>Nhấp chuột phải để đốt<color>		0	1	100	5000		1	1		marry_jiehunlihua																										
Rượu mừng	Rượu mừng	18	1	585	1	\image\item\other\scriptitem\jh_xijiu.spr		32	Rượu dùng trong buổi lễ.<enter>Sau khi dùng khách mời xung quanh sẽ nhận được phần thưởng.<enter><color=green>Nhấn chuột phải dùng<color>		0	1	1	100000		1	1		marry_xijiu																										
Hoa cưới	Hoa cưới	18	1	586	1	\image\item\other\scriptitem\jh_shoupenghua.spr		32	Bó hoa Hiệp nữ cầm trong buổi lễ.<enter>Sau khi dùng khách mời xung quanh sẽ nhận được phần thưởng.<enter><color=green>Nhấn chuột phải dùng<color>		0	1	1	100000		1	1		marry_shoupenghua																										
Nô Bộc	Nô Bộc	18	1	587	1	\image\item\other\scriptitem\gongce_yanhua.spr		32	Nô bộc của gia đình giàu có, kèm theo 1 bàn tiệc		0	1	1	100000		0	1		marry_waitercard																										
Nô Bộc	Nô Bộc	18	1	587	2	\image\item\other\scriptitem\gongce_yanhua.spr		32	Nô bộc của gia đình giàu có, kèm theo 1 bàn tiệc		0	1	1	100000		0	1		marry_waitercard																										
Tỳ Nữ	Tỳ Nữ	18	1	589	1	\image\item\other\scriptitem\jh_shinv1.spr		32	Tỳ Nữ của gia đình giàu có		0	1	1	100000		0	1		marry_waitercard																										
Tỳ Nữ	Tỳ Nữ	18	1	589	2	\image\item\other\scriptitem\jh_shinv2.spr		32	Tỳ Nữ của gia đình giàu có		0	1	1	100000		0	1		marry_waitercard																										
Tỳ Nữ	Tỳ Nữ	18	1	589	3	\image\item\other\scriptitem\jh_shinv3.spr		32	Tỳ Nữ của gia đình giàu có		0	1	1	100000		0	1		marry_waitercard																										
Hoa Đồng	Hoa Đồng	18	1	590	1	\image\item\other\scriptitem\jh_huatong.spr		32	Đồng tử của gia đình giàu có		0	1	1	100000		0	1		marry_huatongcard																										
Thiệp Mời	Thiệp Mời	18	1	591	1	\image\item\other\scriptitem\jh_yaoqinghan.spr		32	Khách có Thiệp Mời có thể tự do ra vào sân khấu buổi lễ. Hảo hữu và gia tộc của 2 người không cần Thiệp Mời.<enter><color=gold>Chỉ có 2 người và huynh đệ kết nghĩa cùng mật hữu của họ được mua và phát cho người khác.<color><enter><color=green>Mua bằng Hoa Tình ở chỗ Thương nhân Vạn Hữu Toàn tại bản đồ tương ứng.<color>		0	1	1	5000		0	1		marry_yaoqinghan																										
Trục Khách Lệnh	Trục Khách Lệnh	18	1	592	1	\image\item\other\scriptitem\jh_zhukeling.spr		32	Mời 1 vị khách ra khỏi sân buổi lễ. Chọn 1 người chơi, nhấn chuột phải dùng Trục Khách Lệnh.<enter><color=gold>Chỉ có 2 người và huynh đệ kết nghĩa cùng mật hữu của họ được mua và sử dụng.<color><enter><color=green>Mua bằng Hoa Tình ở chỗ Thương nhân Vạn Hữu Toàn tại bản đồ tương ứng.<color>		0	1	1	5000		0	1		marry_zhukeling																										
Biến Trư Hoàn	Biến Trư Hoàn	18	1	593	1	\image\item\other\scriptitem\jh_bianzhuwan.spr		32	Đạo cụ phá phách		0	1	1	300000		1	1		marry_bianzhuwan																										
Túi quà lễ Hiệp Sĩ (đã đặt lễ)	Túi Quà Kết Hôn	18	1	594	1	\image\item\other\scriptitem\jh_libao1.spr		32	Trong túi chứa đầy đạo cụ liên quan đến buổi lễ.<enter><color=red>Vào phó bản tương ứng của 2 người mới có thể mở sử dụng<color>		0	20000	1	500000		1	1		marry_xinhunlibao																										
Túi quà lễ quý tộc (đã đặt lễ)	Túi Quà Kết Hôn	18	1	594	2	\image\item\other\scriptitem\jh_libao2.spr		32	Trong túi chứa đầy đạo cụ liên quan đến buổi lễ.<enter><color=red>Vào phó bản tương ứng của 2 người mới có thể mở sử dụng<color>		0	40000	1	2500000		1	1		marry_xinhunlibao																										
Túi quà lễ vương hầu (đã đặt lễ)	Túi Quà Kết Hôn	18	1	594	3	\image\item\other\scriptitem\jh_libao3.spr		32	Trong túi chứa đầy đạo cụ liên quan đến buổi lễ.<enter><color=red>Vào phó bản tương ứng của 2 người mới có thể mở sử dụng<color>		0	100000	1	10000000		1	1		marry_xinhunlibao																										
Túi quà lễ hoàng gia (đã đặt lễ)	Túi Quà Kết Hôn	18	1	594	4	\image\item\other\scriptitem\jh_libao4.spr		32	Trong túi chứa đầy đạo cụ liên quan đến buổi lễ.<enter><color=red>Vào phó bản tương ứng của 2 người mới có thể mở sử dụng<color>		0	300000	1	50000000		1	1		marry_xinhunlibao																										
Tín vật (Hiệp sĩ) 	Nhẫn Kết Hôn	18	1	595	1	\image\item\other\scriptitem\jh_jiezhi1.spr		32	Nhi nữ giang hồ tình càng nặng sâu. Tín vật tượng trưng cho tình yêu nồng cháy.<enter><color=gold>Công dụng: Cộng thêm kinh nghiệm, Tâm tâm tương ấn<color><enter><enter><color=green>Nhấn chuột phải mở<color>		0	1	1	500000		3	1		marry_weddingring																										
Tín vật (Quý tộc) 	Nhẫn Kết Hôn	18	1	595	2	\image\item\other\scriptitem\jh_jiezhi2.spr		32	Đời người cái quý nhất là tình cảm. Tín vật quý giá tượng trưng cho những điều mà cả hai trân trọng nhất.<enter><color=gold>Công dụng: Cộng thêm kinh nghiệm, Tâm tâm tương ấn, Truyền tống hiệp lữ<color><enter><enter><color=green>Nhấn chuột phải mở<color>		0	1	1	2500000		3	1		marry_weddingring																										
Tín vật (Vương hầu) 	Nhẫn Kết Hôn	18	1	595	3	\image\item\other\scriptitem\jh_jiezhi3.spr		32	Như biển và bãi cát không thể tách rời, đôi ta nguyện bên nhau đến tận góc biển chân trời!<enter><color=gold>Công dụng: Cộng thêm kinh nghiệm, Tâm tâm tương ấn, truyền tống hiệp lữ, vòng sáng hiệp lữ.<color><enter><enter><color=green>Nhấn chuột phải mở<color>		0	1	1	10000000		3	1		marry_weddingring																										
Tín vật (Hoàng gia) 	Nhẫn Kết Hôn	18	1	595	4	\image\item\other\scriptitem\jh_jiezhi4.spr		32	Sông có cạn, núi có mòn, đôi ta quyết bên nhau không rời! Tín vật tình sâu nghĩa nặng tượng trưng cho tình yêu bất diệt!<enter><color=gold>Công dụng: Cộng thêm kinh nghiệm, Tâm tâm tương ấn, truyền tống hiệp lữ, vòng sáng hiệp lữ, thú cưỡi hoàng kim.<color><enter><enter><color=green>Nhấn chuột phải mở<color>		0	1	1	50000000		3	1		marry_weddingring																										
Cả Nhà Cùng Vui	Toàn Gia Hoan Lạc-Hoàng Gia	18	1	596	1	\image\item\other\scriptitem\jh_cai.spr		32	Món ăn buổi lễ tràn trề hạnh phúc.<enter><color=green>Nhấp chuột phải dùng nhận được phần thưởng<color>		0	1	1	5000		1	1		randomitem					60																					
Tỉ Dực Song Phi	Tỉ Dực Song Phi-Hoàng Gia	18	1	596	2	\image\item\other\scriptitem\jh_cai.spr		32	Món ăn buổi lễ tràn trề hạnh phúc.<enter><color=green>Nhấp chuột phải dùng nhận được phần thưởng<color>		0	1	1	5000		1	1		randomitem					60																					
Vạn Sự Như Ý	Ngư Thủy Tương Y-Hoàng Gia	18	1	596	3	\image\item\other\scriptitem\jh_cai.spr		32	Món ăn buổi lễ tràn trề hạnh phúc.<enter><color=green>Nhấp chuột phải dùng nhận được phần thưởng<color>		0	1	1	5000		1	1		randomitem					60																					
Cầm Sắt Hợp Minh	Cầm Sắt Hợp Minh-Hoàng Gia	18	1	596	4	\image\item\other\scriptitem\jh_cai.spr		32	Món ăn buổi lễ tràn trề hạnh phúc.<enter><color=green>Nhấp chuột phải dùng nhận được phần thưởng<color>		0	1	1	5000		1	1		randomitem					60																					
Tâm Tưởng Sự Thành	Kim Ốc Tàng Kiêu-Hoàng Gia	18	1	596	5	\image\item\other\scriptitem\jh_cai.spr		32	Món ăn buổi lễ tràn trề hạnh phúc.<enter><color=green>Nhấp chuột phải dùng nhận được phần thưởng<color>		0	1	1	5000		1	1		randomitem					60																					
Phúc Tinh Cao Chiếu	Đại Phú Đại Quý-Hoàng gia 	18	1	596	6	\image\item\other\scriptitem\jh_cai.spr		32	Món ăn buổi lễ tràn trề hạnh phúc.<enter><color=green>Nhấp chuột phải dùng nhận được phần thưởng<color>		0	1	1	5000		1	1		randomitem					60																					
Đại Bàng Triển Chi	Đại Bàng Triển Chi-Hoàng Gia	18	1	596	7	\image\item\other\scriptitem\jh_cai.spr		32	Món ăn buổi lễ tràn trề hạnh phúc.<enter><color=green>Nhấp chuột phải dùng nhận được phần thưởng<color>		0	1	1	5000		1	1		randomitem					60																					
Vạn Lý Bôn Đằng	Vạn Lý Bôn Đằng-Hoàng Gia	18	1	596	8	\image\item\other\scriptitem\jh_cai.spr		32	Món ăn buổi lễ tràn trề hạnh phúc.<enter><color=green>Nhấp chuột phải dùng nhận được phần thưởng<color>		0	1	1	5000		1	1		randomitem					60																					
