MissileId	MissileName	MoveKind	ColFollowTarget	MissileHeight	CollidRange	RangeType	DmgRange	CanRepeatDamage	DmgInterval	LifeTime	Speed	Zspeed	Zacc	LoopPlay	SubLoop	SubStart	SubStop	ColVanish	AutoExplode	MissRate	MultiShow	Param1	Param2	Param3	HurtRandX	HurtRandY	BlurMaxNum	BlurDistance	BlurAlphaAttenuateP	AnimFile1	SndFile1	AnimFile2	SndFile2	AnimFile3	SndFile3	AnimFile4	SndFile4	AnimFileB1	SndFileB1	AnimFileB2	SndFileB2	AnimFileB3	SndFileB3	AnimFileB4	SndFileB4	RedLum	GreenLum	BlueLum	LightRadius
583	Hệ thống kết hôn_Rải hoa	0	0	100	0	0	0	0	0	48	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\shb.spr														255	255	255	0
584	Hệ thống kết hôn_Nhất Bái Thiên Địa	0	0	100	0	0	0	0	0	48	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\ybtd_vn.spr														255	255	255	0
585	Hệ thống kết hôn_Pháo	0	0	100	0	0	0	0	0	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\lipaoyanhua.spr														255	255	255	0
586	Pháo hoa_Noel vui vẻ	0	0	100	0	0	0	0	0	72	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\shengdankuaile.spr														255	255	255	0
587	Pháo hoa_Chúc mừng năm mới	0	0	100	0	0	0	0	0	72	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\xinniankuaile.spr														255	255	255	0
588	Bối cảnh pháo hoa_1	0	0	100	0	0	0	0	0	50	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\yanhuabeijing1.spr														255	255	255	0
589	Bối cảnh pháo hoa_2	0	0	100	0	0	0	0	0	50	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\yanhuabeijing2.spr														255	255	255	0
590	Đạn định điểm ẩn	0	0	100	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																				255	255	255	0
591	Pháo hoa_Noel vui vẻ	0	0	100	0	0	0	0	0	50	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
592	npc_Tấn công cự ly xa	1	1	10	1	1	1	0	0	12	60	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\gaibang\gb_10_ymtb_c.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav			\image\effect\fightskill\gaibang\gb_10_ymtb_d.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
593	npc_Tấn công khoanh vùng cự ly xa	0	1	10	3	0	3	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\npc_l_range_fird_c.spr				\image\effect\fightskill\tianren\tr_10_cyrx_d.spr	\audio\fightskill\shaolin\sl_pjdf_c.wav									255	255	255	0
594	Tạm thời không dùng kỹ năng 1_Nổ	1	0	10	2	0	2	0	0	18	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tianwang\tw_90_ptz_c.spr														255	255	255	0
595	Tạm thời không dùng kỹ năng 2_Truy Kích	5	0	10	2	0	2	0	0	2160	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\longtun_c.spr														255	255	255	0
596	Tạm thời không dùng kỹ năng 2_Truy Kích	5	0	10	2	0	2	0	0	90	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\longtun_c.spr														255	255	255	0
597	Tạm thời không thể dùng Vô Hình Cổ	0	1	10	100	0	100	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50										\image\effect\fightskill\wudu\wu_30_wxg_d.spr	\audio\fightskill\wudu\wu_wxg_c.wav									255	255	255	0
598	Chuyển Server Bạch Hổ_Túc Hạ Sinh Liên	0	1	10	9	0	9	0	4	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\cuiyan\cy_90_bxxl_d.spr					\audio\fightskill\tianren\tr_yhfc_c.wav									255	255	255	0
599	Đao Côn 120_Tử	0	0	10	17	1	17	1	18	53	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\kunlun\kl_120_fhlz_b.spr	\audio\fightskill\public\SB015.wav													255	255	255	0
600	Khí Đoàn 120	1	1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50	5	40	9			\image\effect\fightskill\daliduanshi\ds_120_sy_b.spr	\audio\fightskill\emei\em_jyfg_f.wav			\image\effect\fightskill\emei\em_100_wxsg_a.spr										255	255	255	0
601	Khí Võ 120	0	0	10	27	1	27	0	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
602	Khí Võ 120_Sát thương	0	0	10	55	1	55	0	19	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\wudang\wd_120_wjgz_b.spr	\audio\fightskill\wudang\wd_bjef_f.wav													255	255	255	0
603	Thương Thiên 120	0	0	10	17	0	17	1	6	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tianwang\tw_120_hxwj_c.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav													255	255	255	0
604	Đao Độc 120_Hiệu quả đạn đối địch	0	0	10	41	0	41	0	4	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																				255	255	255	0
605	Đao Côn 120_Đạn tàn hình	0	0	10	1	0	1	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
606	Phi Tự Phiêu Hoa_Đạn truy đuổi	0	0	10	0	0	0	0	0	108	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
607	npc Lâu La Nổi Giận	0	0	10	7	1	7	0	18	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\guanxian_halo_7.spr	\audio\fightskill\wudu\wu_wgzq_c.wav													255	255	255	0
608	npc Định Điểm Vô Địch	0	0	10	7	1	7	0	18	198	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\guanxian_halo_4.spr	\audio\fightskill\wudu\wu_wgzq_c.wav													255	255	255	0
609	xoyo Sát Thương Quang Hoàn_Đạn	0	0	10	18	1	18	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
610	xoyo Định Thân Quang Hoàn_Đạn	0	0	10	25	1	25	0	19	18	0	0	0	1	0	0	0	0	0	25	0	0	0	0	50	50						\image\effect\fightskill\public\rage_wood_a.spr	\audio\fightskill\wudu\wu_wgzq_c.wav													255	255	255	0
611	Ước Nguyện Phương Xa	0	0	10	1	0	1	0	109	108	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\xoyo_jiantou1_big.spr	\audio\fightskill\tianren\tr_tsth_f.wav													255	255	255	0
612	Ước Nguyện Phương Xa 2	0	0	10	14	0	14	1	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\shaolin\sl_50_szh_a.spr	\audio\fightskill\tianren\tr_tsth_f.wav													255	255	255	0
613	Băng Ma Hoàn	0	0	10	7	1	7	1	9	144	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\junying__BOSS_1.spr	\audio\fightskill\emei\em_jdfg_f.wav													255	255	255	0
614	Hỏa Ma Hoàn	0	0	10	7	1	7	1	9	360	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\npc\junying__BOSS_2.spr	\audio\fightskill\gaibang\gb_lzyy_c.wav													255	255	255	0
615	Cổ Hoặc Chi Tâm	1	1	10	1	0	1	0	0	26	20	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\wudu\wu_90_xyz_c.spr	\audio\fightskill\wudu\wu_xyz_f.wav			\image\effect\fightskill\tangmen\tm_10_dhb_d.spr	\audio\fightskill\tangmen\tm_shb_c.wav									255	255	255	0
616	Bất Tận Trường Giang_Kỹ năng chính	0	0	100	0	0	0	0	0	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\lvbing_d.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav													255	255	255	0
617	Bất Tận Trường Giang_Đạn chính	0	0	100	0	0	0	0	0	108	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
618	npc Bất Tận Trường Giang	1	1	10	4	0	4	0	0	20	70	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	6	35	8			\image\effect\fightskill\cuiyan\cy_50_bhcs_c.spr	\audio\fightskill\cuiyan\cy_bhcs_f.wav													255	255	255	0
619	jy Hắc Thủy	0	0	10	7	1	7	0	18	1080	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tangmen\tm_90_lhj_b.spr	\audio\fightskill\wudu\wu_wgzq_c.wav													255	255	255	0
620	jy Tử Yên Trận_Tử	0	1	10	7	0	7	0	18	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						image\effect\fightskill\npc\junying__BOSS_4.spr	\audio\fightskill\wudu\wu_dsz_c.wav													255	255	255	0
621	jy Phiến Diện Tấn Công	0	1	10	11	1	11	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\rage_fire_a.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav			\image\effect\fightskill\gaibang\gb_10_ymtb_d.spr	\audio\fightskill\tangmen\tm_shb_c.wav									255	255	255	0
622	Hận Thường Lưu	3	0	10	0	0	0	0	0	270	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
623	Hận Thường Lưu_Tử	0	0	10	2	1	2	0	10	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\chengshuangshi.spr														255	255	255	0
624	jy Độc Ma Cô	0	0	10	41	1	41	0	18	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\feature\npc\passerby\passerby300\passerby300_st01.spr	\audio\fightskill\wudu\wu_wgzq_c.wav													255	255	255	0
625	jy Độc Ma Cô_Tử	0	0	10	5	1	5	0	9	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\guanxian_halo_6.spr	\audio\fightskill\emei\em_jdfg_f.wav													255	255	255	0
626	Ngã Sát	0	0	10	0	0	0	0	91	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\wudu\wu_90_yfsg_d.spr														255	255	255	0
627	Ngã Sát_Sát thương	0	0	10	7	0	7	0	18	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\wudu\wu_90_xyz_a.spr														255	255	255	0
628	Ngã Hận	0	0	10	3	0	3	0	19	18	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0						\image\effect\fightskill\wudu\wu_90_tgds_d.spr	\audio\fightskill\wudu\wu_tgds_c.wav													255	255	255	0
629	Tình Nan Cửu	0	0	10	13	0	13	0	18	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\wudu\wu_70_qds_a.spr	\audio\fightskill\tianren\tr_hlfh_c.wav													255	255	255	0
630	npc Khán Đầu	0	0	10	5	1	5	0	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\wudu\wu_90_yfsg_a.spr	\audio\fightskill\tianren\tr_tzly_f.wav													255	255	255	0
631	npc Khán Thủ	0	0	10	5	0	5	0	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\wudu\wu_90_tgds_d.spr	\audio\fightskill\wudu\wu_tgds_c.wav													255	255	255	0
632	npc Khán Thủy	0	0	10	7	0	7	0	18	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tangmen\tm_90_lhj_b.spr	\audio\fightskill\wudu\wu_tgds_c.wav													255	255	255	0
633	Hỏa Khuyên_Kéo lại	0	1	10	2	1	2	0	18	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tianren\tr_10_cyrx_d.spr	\audio\fightskill\tangmen\tm_bylh_f.wav													255	255	255	0
634	Hồng Liên Bộc Viêm Đao_Đạn sát thương mặt đất	0	0	10	3	0	3	0	18	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tianren\tr_50_tsth_d1.spr	\audio\fightskill\tianren\tr_tsth_f.wav	\image\effect\fightskill\tianren\tr_50_tsth_d2.spr	\audio\fightskill\tianren\tr_tsth_v.wav		\audio\fightskill\tianren\tr_tsth_c.wav									255	255	255	0
635	Hồng Liên Bộc Viêm Đao_Đạn sát thương ẩn theo sau	0	0	10	0	0	0	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
636	boss Sấm chớp_Kỹ năng chính	0	0	10	7	0	7	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\kunlun\kl_50_tjxl_a.spr	\audio\fightskill\public\SB015.wav													255	255	255	0
637	ll Cuồng Lôi Chấn Địa	0	1	10	14	0	14	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\kunlun\kl_10_klzd_c.spr	\audio\fightskill\kunlun\kl_axxf_f.wav			\image\effect\fightskill\kunlun\kl_10_klzd_d.spr	\audio\fightskill\kunlun\kl_axxf_c.wav									255	255	255	0
638	ll Sát Thương Quang Hoàn_Đạn	0	0	10	14	1	14	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tangmen\tm_10_cyr_a.spr	\audio\fightskill\wudu\wu_wgzq_c.wav			\image\effect\fightskill\npc\npc_l_melee_wood_d.spr										255	255	255	0
639	jy Khuếch Tán Hỏa Khuyên_Phi hành	1	0	10	0	0	0	0	0	42	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
640	jy Khuếch Tán Hỏa Khuyên_Sát thương	0	0	10	2	1	2	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tianren\tr_10_tzly_d1.spr	\audio\fightskill\tianren\tr_tzly_f.wav	\image\effect\fightskill\tianren\tr_10_tzly_d2.spr	\audio\fightskill\tianren\tr_tzly_v.wav											255	255	255	0
641	jy Huyền Phong Trận	100	0	10	3	1	3	0	31	30	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\kunlun\kl_50_kfzd_c.spr														255	255	255	0
642	jy Thập Tử Trảm_Tử	0	0	10	1	1	1	0	10	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\emei\em_50_sxtg_c.spr	\audio\fightskill\emei\em_sxtg_f.wav													255	255	255	0
643	jy Thập Tử Trảm_Chính	3	0	10	0	0	0	0	0	90	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
644	jy Tỉnh Tự_Tử	100	0	10	2	1	2	1	10	60	24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tangmen\tm_50_xlfd_c.spr	\audio\fightskill\tangmen\tm_csc_c.wav													255	255	255	0
645	jy Thiên Ngoại Lưu Tinh	0	0	320	1	0	1	0	19	17	0	-81920	1024	1	0	0	0	0	1	0	0	0	0	0	0	0						\image\effect\fightskill\tianren\tr_90_twlx_c.spr	\audio\fightskill\tianren\tr_twlx_f.wav			\image\effect\fightskill\tianren\tr_90_twlx_d.spr	\audio\fightskill\tianren\tr_twlx_c.wav									255	255	255	0
646	jy Nghiệp Hỏa Phần Thành	0	1	10	9	0	9	0	18	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tianren\tr_90_yhfc_d.spr					\audio\fightskill\tianren\tr_yhfc_c.wav									255	255	255	0
647	jy Độc Tiễn	1	1	10	3	0	3	0	0	20	50	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	4	64	0			\image\effect\fightskill\tianren\tr_120_mdts_c.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav			\image\effect\fightskill\tianren\tr_120_mdts_d.spr	\audio\fightskill\public\SB015.wav									255	255	255	0
648	jy Tấn Công Hồng Cầu	0	0	10	2	1	2	0	0	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jianbingyu.spr														255	255	255	0
649	jy Trảo Kích	0	1	10	3	0	3	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50										\image\effect\fightskill\public\blade_d.spr	\audio\fightskill\public\SB015.wav									255	255	255	0
650	jy Hỏa Xà Sát Thương	0	0	10	3	0	3	0	18	36	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0						\image\effect\fightskill\tianren\tr_10_tzly_d1.spr	\audio\fightskill\tianren\tr_tzly_f.wav	\image\effect\fightskill\tianren\tr_10_tzly_d2.spr	\audio\fightskill\tianren\tr_tzly_v.wav											255	255	255	0
651	jy Sấm Chớp Loạn Vũ_Lưới điện	0	1	10	3	0	3	0	18	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\kunlun\kl_50_tjxl_c.spr	\audio\fightskill\wudang\wd_bjef_f.wav													255	255	255	0
652	jy Minh Hỏa	0	0	10	17	1	17	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\rage_fire_a.spr	\audio\fightskill\tianren\tr_tzly_v.wav													255	255	255	0
653	jy Bôn Bào_Đạn_Kéo dài	0	0	10	0	0	0	0	0	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						image\effect\fightskill\gaibang\gb_10_jrss_a.spr														255	255	255	0
654	jy Bôn Bào_Đạn_debuff	0	0	10	3	0	3	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						image\effect\fightskill\gaibang\gb_50_klyh_a.spr														255	255	255	0
655	jy Kỹ năng chính	0	0	10	3	0	3	0	58	57	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0											\audio\fightskill\tianren\tr_tsth_c.wav									255	255	255	0
656	jy Hỏa Khuyên_Phi hành	1	0	10	3	0	3	0	12	40	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tianren\tr_50_tsth_d1.spr	\audio\fightskill\tianren\tr_tsth_f.wav				\audio\fightskill\tianren\tr_tsth_c.wav									255	255	255	0
657	jy Phiên Giang Đảo Hải	0	0	10	3	0	3	0	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\cuiyan\cy_100_fxph_c.spr	\audio\fightskill\cuiyan\cy_bhcs_f.wav				\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
658	jy Dạ Hỏa Liêu Nguyên	0	0	10	3	0	3	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tianren\tr_10_cyrx_d.spr	\audio\fightskill\tianren\tr_tsth_f.wav													255	255	255	0
659	jy Ách Vận	0	0	30	1	0	1	0	55	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\npc\xoyo_jiantou1_big.spr	\audio\fightskill\gaibang\gb_ymtb_f.wav													255	255	255	0
660	jy Ách Vận_Tử	1	0	10	1	0	1	0	0	6	40	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0						\image\effect\fightskill\gaibang\gb_10_ymtb_c.spr	\audio\fightskill\gaibang\gb_ymtb_f.wav													255	255	255	0
661	jy Xuyên Thích	0	0	10	1	0	1	0	91	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\wudu\wu_30_bmxg_a.spr	\audio\fightskill\tianren\tr_tsth_f.wav													255	255	255	0
662	jy Xuyên Thích_Tử	0	0	10	3	0	3	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\tangmen\tm_30_dcg_d.spr	\audio\fightskill\tangmen\tm_dcg_c.wav													255	255	255	0
663	jy Lâu la sấm chớp liên hoàn	0	0	10	41	0	41	0	18	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\rage_gold_c.spr				\image\effect\fightskill\public\rage_gold_d.spr	\audio\fightskill\shaolin\sl_dmdj_c.wav									255	255	255	0
664	jy_Sinh Sinh Bất Tức	1	1	10	2	1	2	0	0	15	60	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\shaolin\sl_10_fmdf_c.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav													255	255	255	0
665	jy Aoe Huyền Diệu	100	1	10	1	0	1	1	0	32	32	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\gaibang\gb_10_ymtb_c.spr	\audio\fightskill\tangmen\tm_jgfx_f.wav			\image\effect\fightskill\tangmen\tm_90_jgfx_d.spr	\audio\fightskill\tangmen\tm_jgfx_c.wav									255	255	255	0
666	Pháo hoa mừng sinh nhật 3 tuổi	0	0	60	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\item\firework_b.spr														255	255	255	0
667	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	87	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\axs.spr														255	255	255	0
668	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	3072	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\nswy1.spr														255	255	255	0
669	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\qadjgwb.spr														255	255	255	0
670	Côn Thiếu_Vị trí	0	0	10	0	0	0	0	0	284	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\wlzb_tw.spr														255	255	255	0
671	Côn Thiếu_Vị trí	0	0	10	0	0	0	0	0	960	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\huaxinchuxian.spr														255	255	255	0
672	Côn Thiếu_Vị trí	0	0	10	0	0	0	0	0	960	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\huaxin.spr														255	255	255	0
673	Côn Thiếu_Vị trí	0	0	10	0	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\huaxin.spr														255	255	255	0
674	Côn Thiếu_Vị trí	1	0	10	0	0	0	0	0	12	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\huaxin.spr														255	255	255	0
675	Côn Thiếu_Vị trí	0	0	10	0	0	0	0	0	96	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\bjdyh.spr														255	255	255	0
676	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\btxl.spr														255	255	255	0
677	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\bnhh.spr														255	255	255	0
678	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\fcfs.spr														255	255	255	0
679	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\gxfc.spr														255	255	255	0
680	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\hhyy.spr														255	255	255	0
681	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\jxry.spr														255	255	255	0
682	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\jtyn.spr														255	255	255	0
683	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\xqxa.spr														255	255	255	0
684	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\yjtx.spr														255	255	255	0
685	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\zsgz.spr														255	255	255	0
686	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\qnjgt.spr														255	255	255	0
687	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	87	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\axs.spr														255	255	255	0
688	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	3072	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\nswy1.spr														255	255	255	0
689	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\qadjgwb.spr														255	255	255	0
690	Côn Thiếu_Vị trí	0	0	10	0	0	0	0	0	284	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\wlzb_tw.spr														255	255	255	0
691	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\fcfs.spr														255	255	255	0
692	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\gxfc.spr														255	255	255	0
693	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\hhyy.spr														255	255	255	0
694	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\jxry.spr														255	255	255	0
695	Côn Thiếu_Vị trí	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\jtyn.spr														255	255	255	0
